1400962|145526|5527|2|39|61289.28|0.09|0.00|R|F|1994-09-17|1994-11-09|1994-10-08|TAKE BACK RETURN|SHIP|ular pinto beans. always un
185478|33524|3525|1|36|52470.72|0.09|0.06|A|F|1994-01-04|1994-01-02|1994-01-08|NONE|MAIL|the regular pinto beans. carefully unusu
900998|41362|3867|3|11|14336.96|0.03|0.06|N|O|1997-10-02|1997-10-04|1997-10-10|COLLECT COD|MAIL|ly. pending ideas use
3225219|25568|5569|1|42|62729.52|0.10|0.04|N|O|1996-08-26|1996-10-15|1996-09-12|TAKE BACK RETURN|FOB|s. final depende
1841829|149458|7001|1|3|4522.35|0.09|0.01|A|F|1992-06-03|1992-06-17|1992-06-09|DELIVER IN PERSON|AIR|lithely regular asymptotes around 
1463970|153659|3660|2|48|82207.20|0.01|0.04|N|O|1996-05-26|1996-05-13|1996-05-30|COLLECT COD|REG AIR|uickly regular packages haggle careful
651489|165330|7847|2|5|6976.65|0.06|0.03|N|O|1998-03-27|1998-04-25|1998-04-08|NONE|MAIL|ieve besides the pend
3774182|152391|7422|2|34|49075.26|0.00|0.01|A|F|1993-01-17|1993-03-14|1993-01-27|TAKE BACK RETURN|AIR|es cajole thinly regular packages. car
4620103|18640|1142|3|30|46759.20|0.06|0.07|N|O|1997-08-28|1997-08-04|1997-09-04|DELIVER IN PERSON|REG AIR| deposits. furiously bold
3508770|179820|4855|3|8|15198.56|0.04|0.06|N|O|1996-05-12|1996-06-27|1996-05-31|COLLECT COD|REG AIR|out the furiously even plate
5075968|164620|4621|4|25|42115.50|0.00|0.01|R|F|1995-03-23|1995-02-08|1995-04-04|DELIVER IN PERSON|TRUCK|nding packages wake accoun
3617606|163966|3967|6|42|85258.32|0.02|0.08|N|O|1995-08-19|1995-08-18|1995-09-18|COLLECT COD|RAIL|express courts haggle blithely a
4797189|169115|6664|1|29|34339.19|0.05|0.00|A|F|1995-03-09|1995-03-24|1995-03-25|DELIVER IN PERSON|RAIL|hlessly. slyly pending pinto beans
1797061|118720|8721|1|23|39990.56|0.04|0.06|R|F|1993-10-31|1993-08-29|1993-11-13|DELIVER IN PERSON|REG AIR|boost. carefully
1267362|58573|6089|3|46|70452.22|0.06|0.00|N|O|1998-06-28|1998-04-24|1998-07-16|DELIVER IN PERSON|TRUCK|y regular instruc
3283077|173583|3584|2|39|64606.62|0.10|0.01|A|F|1993-07-09|1993-07-25|1993-07-14|TAKE BACK RETURN|AIR|regular foxes
5403942|115246|7758|5|43|54233.32|0.06|0.02|R|F|1993-08-13|1993-09-16|1993-08-22|DELIVER IN PERSON|REG AIR|xes detect slyly express, bold pearls. bol
835939|76725|9233|1|32|54455.04|0.09|0.07|A|F|1993-12-18|1994-01-07|1994-01-05|NONE|RAIL|ccounts sleep furious
2000164|43701|1214|4|5|8223.50|0.04|0.04|N|O|1998-06-02|1998-07-10|1998-06-14|NONE|FOB|ructions try to sleep against the bli
4450497|72244|9766|6|47|57163.28|0.01|0.01|R|F|1992-07-09|1992-07-09|1992-08-06|NONE|TRUCK|ajole fluffily requests. regular accou
612897|86039|6040|5|33|33825.99|0.00|0.04|N|O|1996-08-28|1996-06-23|1996-09-26|DELIVER IN PERSON|REG AIR|e furiously close requests. bu
5102852|189749|9750|1|27|49645.98|0.09|0.08|R|F|1995-02-17|1994-12-30|1995-03-18|COLLECT COD|REG AIR|c depths will are. furiously bold accou
5838465|31056|1057|3|4|3948.20|0.05|0.06|A|F|1993-11-08|1993-11-05|1993-11-19|NONE|RAIL|s promise carefully quickly regular reques
5023623|26349|6350|2|39|49738.26|0.01|0.06|N|O|1997-04-07|1997-03-06|1997-04-21|TAKE BACK RETURN|AIR|ests mold quickly a
5819047|175393|7911|5|19|27899.41|0.04|0.00|N|O|1996-02-09|1996-02-11|1996-03-06|COLLECT COD|MAIL|y furiously regular foxes. excuses sleep. r
3655335|138394|8395|4|42|60160.38|0.10|0.05|A|F|1993-10-02|1993-08-23|1993-10-21|NONE|MAIL|ully careful packages? even, ironic epita
5503556|4533|2034|4|36|51751.08|0.09|0.08|N|O|1998-05-01|1998-05-31|1998-05-04|NONE|TRUCK|ly regular accounts. accoun
3409251|177853|7854|4|25|48271.25|0.04|0.06|N|O|1996-01-02|1996-01-04|1996-01-23|TAKE BACK RETURN|REG AIR|even accounts en
3205|194388|9427|6|19|28165.22|0.07|0.08|R|F|1992-05-28|1992-05-30|1992-06-05|COLLECT COD|AIR|yly pending packages snooz
4430883|145870|8385|5|6|11495.22|0.05|0.01|N|O|1997-01-24|1996-12-13|1997-01-27|DELIVER IN PERSON|AIR|nic accounts impre
5125733|166458|4007|4|36|54880.20|0.07|0.03|N|O|1996-07-16|1996-06-22|1996-08-09|DELIVER IN PERSON|REG AIR| foxes use c
3365831|157632|2663|4|24|40551.12|0.05|0.06|N|O|1995-11-09|1995-11-20|1995-11-17|NONE|SHIP|cies. blithely special pa
3783172|144349|4350|3|14|19506.76|0.01|0.06|N|O|1998-05-29|1998-07-19|1998-06-27|DELIVER IN PERSON|RAIL|regular dolphins wake. permanently express 
3080641|198612|6170|4|3|5131.83|0.01|0.05|R|F|1995-05-10|1995-03-17|1995-05-16|DELIVER IN PERSON|MAIL|nstructions.
5294598|90402|2912|6|35|48734.00|0.01|0.05|R|F|1995-05-22|1995-03-11|1995-05-27|TAKE BACK RETURN|RAIL|ts. bold requests 
3762084|88547|1056|1|18|27639.72|0.02|0.02|A|F|1995-04-10|1995-05-03|1995-04-16|DELIVER IN PERSON|RAIL|regular dependencies. bold
426884|96342|8852|2|18|24090.12|0.02|0.04|R|F|1993-05-20|1993-04-12|1993-06-19|TAKE BACK RETURN|FOB|al, enticing deposits sleep carefull
3536996|43152|3153|3|45|49281.75|0.08|0.03|R|F|1992-07-12|1992-07-19|1992-08-03|DELIVER IN PERSON|MAIL|ular foxes. blithely careful multipliers g
1714054|36625|9129|2|1|1561.62|0.09|0.05|A|F|1994-03-23|1994-04-25|1994-03-28|DELIVER IN PERSON|REG AIR|nal, unusual asymptotes hang at
260514|135011|38|3|31|32426.31|0.10|0.01|N|O|1995-06-30|1995-06-07|1995-07-07|DELIVER IN PERSON|SHIP|riously final accounts integrate evenly af
444071|48080|3089|2|1|1028.08|0.00|0.04|N|O|1998-04-01|1998-04-01|1998-04-09|COLLECT COD|SHIP|es. bold packages sleep
4367046|21753|6758|7|18|30145.50|0.00|0.08|A|F|1993-11-24|1994-01-29|1993-11-30|DELIVER IN PERSON|RAIL|s. special gifts sleep. carefully e
1794241|55650|5651|1|42|67437.30|0.03|0.04|A|F|1992-04-28|1992-04-13|1992-05-17|DELIVER IN PERSON|AIR|nag furiously. even de
4858917|198146|5704|1|1|1244.14|0.08|0.02|R|F|1995-03-12|1995-01-22|1995-03-21|COLLECT COD|FOB|ts. slyly unusual theodol
387904|31685|9195|6|38|61433.84|0.10|0.06|N|O|1998-02-09|1998-04-11|1998-02-25|NONE|TRUCK|e unusual dependencies. quickly final p
2929921|199085|9086|4|47|55651.76|0.08|0.01|N|O|1996-04-07|1996-02-12|1996-05-06|TAKE BACK RETURN|TRUCK|onic accounts. ironic, regular fo
1385377|130110|5137|5|24|27362.64|0.03|0.07|N|O|1998-04-28|1998-07-17|1998-05-20|NONE|AIR|aggle quickly. special 
2538245|29655|2158|2|4|6338.60|0.03|0.03|R|F|1992-12-30|1992-11-15|1993-01-15|NONE|RAIL|sly even, 
161858|149536|9537|2|3|4756.59|0.01|0.05|R|F|1992-03-02|1992-03-08|1992-04-01|NONE|MAIL|ests wake fluffily 
1730567|76910|4432|2|31|58494.21|0.02|0.00|R|F|1994-12-27|1994-12-11|1995-01-03|TAKE BACK RETURN|REG AIR|cajole furiously express ex
2550307|93341|5851|4|26|34692.84|0.04|0.01|N|O|1998-01-01|1997-11-25|1998-01-04|TAKE BACK RETURN|MAIL|efully regular theodolites haggle.
1797250|30320|5327|1|32|40010.24|0.04|0.00|R|F|1995-03-26|1995-03-18|1995-04-10|TAKE BACK RETURN|SHIP|ven packages int
3302115|51583|9099|1|1|1534.58|0.09|0.01|N|O|1998-10-26|1998-09-02|1998-11-04|DELIVER IN PERSON|AIR|ccording to the fluf
4871556|53398|5904|2|11|14865.29|0.07|0.06|N|O|1997-04-26|1997-06-08|1997-05-03|NONE|SHIP|symptotes hang slyly bold accounts.
3771303|66667|6668|6|35|57178.10|0.01|0.08|A|F|1992-10-30|1992-11-21|1992-11-03|COLLECT COD|REG AIR| to cajole furiously for the blithely 
2797541|98353|8354|4|10|13513.50|0.05|0.06|R|F|1993-09-05|1993-11-16|1993-09-19|DELIVER IN PERSON|FOB|xpress excuses sleep fluf
708519|157337|4883|3|42|58561.86|0.00|0.00|N|O|1996-05-29|1996-06-07|1996-06-15|COLLECT COD|SHIP|along the regular, re
1137382|24268|1775|2|44|52459.44|0.08|0.03|N|O|1997-01-29|1997-01-01|1997-02-19|TAKE BACK RETURN|TRUCK|egular platelets wa
4930082|13052|5554|2|46|44392.30|0.08|0.05|A|F|1992-10-16|1992-11-05|1992-11-13|COLLECT COD|FOB|r packages use excuses. orbits
1924448|35821|828|1|35|61488.70|0.09|0.07|A|F|1992-08-02|1992-08-27|1992-08-08|TAKE BACK RETURN|MAIL|egular requests. carefully unusual
1866754|56697|6698|6|47|77723.43|0.01|0.01|A|F|1992-06-14|1992-07-13|1992-06-22|NONE|FOB|e carefully unusual depo
1299877|22425|9932|1|8|10779.36|0.02|0.04|N|O|1996-01-21|1995-11-28|1996-02-19|TAKE BACK RETURN|FOB|e slyly regular requests. permanent, final 
3594977|122472|2473|2|23|34372.81|0.06|0.04|A|F|1994-01-06|1994-01-12|1994-01-24|TAKE BACK RETURN|MAIL|pecial, busy pla
34081|34197|6701|3|12|13574.28|0.02|0.03|A|F|1994-05-31|1994-06-25|1994-06-24|DELIVER IN PERSON|AIR|ke carefully iro
379239|150382|5413|4|14|20053.32|0.01|0.06|A|F|1995-04-05|1995-05-10|1995-04-21|TAKE BACK RETURN|MAIL|he instructions. fina
1885219|186641|9160|2|34|58739.76|0.01|0.06|R|F|1992-07-14|1992-06-03|1992-08-06|TAKE BACK RETURN|SHIP|uctions across the quickly busy
2782149|133330|5844|2|16|21813.28|0.06|0.00|N|O|1997-09-14|1997-10-12|1997-09-26|DELIVER IN PERSON|REG AIR|ing packages. instructions hagg
3003749|150389|2905|2|43|61893.34|0.07|0.05|A|F|1993-01-01|1992-12-06|1993-01-13|DELIVER IN PERSON|REG AIR|olites unwind blithely. caref
5579012|158946|8947|5|23|46113.62|0.02|0.02|A|F|1992-12-05|1993-02-06|1992-12-14|NONE|MAIL|nusual ideas. even requests 
1332196|38172|5682|1|2|2220.34|0.00|0.02|A|F|1994-03-21|1994-05-20|1994-04-06|TAKE BACK RETURN|RAIL|inal packages. regular ideas 
459265|93109|637|4|38|41879.80|0.00|0.03|R|F|1992-12-30|1993-02-23|1993-01-04|DELIVER IN PERSON|FOB| are. slyly even requests cou
3711108|188597|6152|3|34|57310.06|0.03|0.02|N|O|1995-09-09|1995-07-30|1995-09-19|TAKE BACK RETURN|AIR|onic accounts cajole
145924|162922|2923|3|16|31758.72|0.06|0.04|A|F|1993-10-08|1993-07-21|1993-10-27|COLLECT COD|MAIL|ven deposits over the blithely even
4769443|56057|1068|4|17|17221.85|0.01|0.08|N|O|1998-06-01|1998-05-18|1998-06-28|TAKE BACK RETURN|MAIL| ideas among the car
2001157|198467|6025|5|33|51660.18|0.05|0.06|N|O|1995-07-16|1995-08-09|1995-07-18|DELIVER IN PERSON|FOB|heodolites are. foxes cajole acco
4052709|149720|2235|1|18|31854.96|0.07|0.04|R|F|1995-04-07|1995-03-07|1995-04-25|COLLECT COD|FOB|ccording to the blithely 
4689026|188337|856|4|5|7126.65|0.09|0.06|N|O|1998-01-26|1997-12-06|1998-02-22|TAKE BACK RETURN|REG AIR|unts wake furiously. regular theod
4739840|137810|7811|1|50|92390.50|0.07|0.00|A|F|1994-12-17|1995-01-13|1994-12-22|NONE|RAIL|blithely special accounts
4049889|52467|2468|2|42|59617.32|0.08|0.03|A|F|1992-08-16|1992-07-08|1992-09-06|COLLECT COD|FOB|oxes. special d
5258343|38860|3867|6|16|28781.76|0.00|0.07|N|O|1996-03-11|1996-02-14|1996-03-16|COLLECT COD|REG AIR|ffix ruthlessly bold plat
2962788|67301|4820|1|38|48195.40|0.01|0.04|A|F|1994-05-14|1994-06-07|1994-06-09|NONE|FOB|final packages among the
5604193|172636|5154|2|19|32463.97|0.10|0.08|R|F|1994-12-02|1994-09-14|1994-12-09|COLLECT COD|AIR|luffily alongside o
2916038|87930|439|3|39|74799.27|0.10|0.06|N|O|1996-05-04|1996-04-18|1996-05-26|NONE|SHIP|pecial instructions. blithely fina
2264417|143692|8721|1|25|43392.25|0.07|0.06|N|O|1998-09-04|1998-09-01|1998-09-17|COLLECT COD|MAIL|structions use slowly slyly spe
2505605|163578|6095|1|23|37756.11|0.04|0.04|N|O|1997-02-10|1997-03-19|1997-02-11|COLLECT COD|MAIL|egular dependencies
3564610|187758|2795|3|38|70138.50|0.03|0.02|R|F|1994-07-05|1994-07-09|1994-07-20|NONE|FOB|er the even requests. instructions cajo
5821959|80361|7886|3|24|32192.64|0.06|0.04|A|F|1992-01-23|1992-03-23|1992-02-20|DELIVER IN PERSON|TRUCK|y even instructions boost blith
3710534|162990|8023|1|43|88278.57|0.01|0.02|R|F|1992-10-12|1992-12-04|1992-11-08|TAKE BACK RETURN|SHIP|arefully ironic instructions. furiously u
683687|99275|4294|2|49|62439.23|0.03|0.02|R|F|1993-12-19|1993-12-03|1994-01-13|DELIVER IN PERSON|SHIP| are. slyly final accounts 
3558247|121517|4030|1|39|60001.89|0.09|0.08|N|O|1997-09-14|1997-11-06|1997-10-06|NONE|TRUCK|o beans sleep blithely furiously expr
5281735|83040|5549|2|2|2046.08|0.07|0.03|R|F|1995-01-12|1994-12-04|1995-01-19|NONE|FOB|ckly regular accounts cajole qu
3196704|149785|7328|5|48|88069.44|0.00|0.00|A|F|1992-05-12|1992-05-03|1992-05-23|NONE|MAIL|ound the even, si
4732071|172046|4564|1|16|17888.64|0.05|0.06|N|O|1996-11-02|1996-11-14|1996-11-22|DELIVER IN PERSON|MAIL|ng requests should wake
5183173|57828|7829|3|17|30358.94|0.04|0.01|R|F|1995-03-18|1995-03-23|1995-04-15|DELIVER IN PERSON|FOB|furiously regular packages a
4240866|106331|8842|1|10|13373.30|0.10|0.03|A|F|1993-09-21|1993-06-27|1993-10-14|TAKE BACK RETURN|TRUCK|quests are slyly. express, ironic dep
5325412|162486|2487|1|33|51099.84|0.05|0.00|N|O|1995-06-25|1995-06-19|1995-07-09|NONE|RAIL| foxes. platelets w
2794656|8366|8367|3|11|14017.96|0.06|0.02|N|O|1998-03-10|1998-04-05|1998-03-25|DELIVER IN PERSON|TRUCK|bold requests. carefully f
2592512|176819|6820|2|47|89103.07|0.00|0.06|A|F|1994-11-29|1995-01-18|1994-12-18|COLLECT COD|FOB|pending instructions
1960225|174204|9239|6|45|57519.00|0.10|0.02|N|O|1996-12-21|1996-12-21|1997-01-12|COLLECT COD|RAIL|jole even 
4683299|41106|6115|5|43|45025.30|0.03|0.05|R|F|1992-07-27|1992-08-28|1992-08-05|DELIVER IN PERSON|AIR|according to the iro
5490822|116299|1322|1|34|44719.86|0.10|0.06|N|O|1997-04-01|1997-03-02|1997-04-13|COLLECT COD|TRUCK|sts. pending excuses cajo
4332518|12629|133|5|11|16957.82|0.09|0.07|N|O|1995-07-03|1995-07-09|1995-07-06|DELIVER IN PERSON|FOB|refully fluf
1332838|21902|1903|1|17|31006.30|0.00|0.06|N|O|1998-04-01|1998-06-12|1998-04-30|NONE|MAIL|endencies haggl
4407621|55841|852|2|10|17968.40|0.10|0.07|N|O|1995-12-15|1995-11-04|1996-01-02|TAKE BACK RETURN|FOB| dependencies cajole
4596519|93474|1002|1|16|23479.52|0.06|0.08|N|O|1995-07-08|1995-08-26|1995-07-10|COLLECT COD|MAIL|ites are quic
815840|167377|7378|4|27|38997.99|0.06|0.07|N|O|1996-05-19|1996-05-30|1996-06-04|NONE|REG AIR|to beans nag furiously above th
5808998|91236|6255|6|37|45407.51|0.02|0.06|R|F|1994-07-09|1994-07-02|1994-07-29|DELIVER IN PERSON|SHIP| deposits. even ideas about the pend
5246724|65136|5137|2|20|22022.60|0.07|0.04|N|O|1996-04-28|1996-06-30|1996-05-01|TAKE BACK RETURN|TRUCK|ular pinto beans. fluffily final reque
1879844|82144|9669|1|3|3378.42|0.05|0.07|N|O|1997-05-29|1997-05-03|1997-06-12|NONE|MAIL|inal pinto bean
2003171|166866|6867|2|50|96643.00|0.09|0.05|R|F|1994-07-03|1994-08-05|1994-07-11|COLLECT COD|AIR|nal ideas: quickly s
3431654|76293|6294|2|43|54579.47|0.03|0.08|A|F|1994-08-24|1994-07-05|1994-08-28|COLLECT COD|MAIL|sly furiously pending pinto bean
1768675|75293|2815|3|1|1268.29|0.05|0.07|R|F|1992-09-21|1992-12-15|1992-10-13|DELIVER IN PERSON|TRUCK|nal foxes. blithely ironic theodolite
1726307|63597|8610|4|25|39014.75|0.07|0.00|R|F|1993-11-18|1993-11-29|1993-12-16|NONE|MAIL|pendencies. f
3576167|65887|900|2|30|55586.40|0.03|0.01|A|F|1993-11-21|1993-11-20|1993-11-30|COLLECT COD|MAIL| furiously bold pl
486178|55746|757|6|26|44245.24|0.00|0.02|N|O|1995-07-29|1995-07-05|1995-08-04|NONE|TRUCK|nding, unusual asymptotes. reg
2235077|87227|4752|5|5|6071.10|0.07|0.00|A|F|1992-05-31|1992-07-11|1992-06-10|DELIVER IN PERSON|FOB| instructions ar
942946|198638|6196|4|45|78148.35|0.10|0.06|R|F|1993-01-07|1993-01-08|1993-01-15|DELIVER IN PERSON|REG AIR|eve carefu
1195685|161749|6782|7|39|70618.86|0.07|0.06|A|F|1992-08-01|1992-09-14|1992-08-15|COLLECT COD|SHIP| the ironic requests. fluffily thin pack
1637415|193661|3662|2|12|21055.92|0.02|0.00|N|O|1996-12-15|1996-11-15|1997-01-14|COLLECT COD|SHIP|y pending requests 
2559904|131618|6645|5|11|18145.71|0.04|0.07|R|F|1994-12-24|1994-11-26|1995-01-08|NONE|FOB| the fluffily 
3855907|98342|852|3|37|49592.58|0.00|0.02|N|O|1996-12-23|1996-11-20|1996-12-29|NONE|TRUCK|usly regular asy
3417222|42949|462|1|6|11351.64|0.07|0.03|A|F|1994-02-11|1994-03-16|1994-02-12|TAKE BACK RETURN|TRUCK|o beans cajole along the even foxes. q
3479271|147779|294|1|30|54803.10|0.03|0.05|N|O|1996-08-13|1996-07-16|1996-08-27|NONE|FOB|s maintain. furiously regular pi
5479361|156371|6372|3|10|14273.70|0.00|0.07|N|O|1996-01-21|1995-12-15|1996-02-15|COLLECT COD|TRUCK|ffily regu
5804132|21359|6364|4|1|1280.35|0.01|0.00|R|F|1992-12-12|1992-10-29|1992-12-27|DELIVER IN PERSON|FOB| above the ironic excuses. quickly
687815|92029|9557|1|25|25525.50|0.10|0.04|R|F|1993-03-14|1993-04-17|1993-04-05|DELIVER IN PERSON|REG AIR|posits sleep pinto beans. slyly e
175491|45439|2952|4|43|59530.49|0.01|0.08|R|F|1995-02-11|1995-02-04|1995-03-11|COLLECT COD|MAIL|ges nag slyly 
4278273|133930|3931|4|49|96232.57|0.02|0.05|N|O|1997-09-20|1997-11-26|1997-10-18|COLLECT COD|AIR| the requests sleep
3030658|68235|3248|6|26|31283.98|0.01|0.00|A|F|1993-06-24|1993-05-21|1993-07-02|DELIVER IN PERSON|SHIP|w, pending accounts snooze 
4879617|11283|6286|6|17|20302.76|0.07|0.04|A|F|1994-11-05|1994-10-03|1994-11-10|TAKE BACK RETURN|FOB| blithely enticing dinos. even 
4521024|154135|4136|1|32|38052.16|0.10|0.04|N|O|1997-11-02|1997-09-16|1997-11-08|NONE|TRUCK|lyly. requests believe. furio
1392513|139200|9201|2|9|11152.80|0.00|0.05|N|O|1995-12-29|1996-01-15|1996-01-28|DELIVER IN PERSON|RAIL|inal excuses. quickly regular pinto beans 
5413541|51228|6239|1|32|37735.04|0.07|0.08|N|O|1997-01-10|1997-01-03|1997-02-02|NONE|REG AIR|ove the bold, bol
3172547|84153|4154|3|23|26154.45|0.00|0.07|A|F|1995-01-02|1994-11-28|1995-01-30|NONE|FOB|, quick ideas. blithely st
5050150|191005|1006|1|12|13152.00|0.08|0.07|N|O|1997-04-18|1997-02-13|1997-04-28|COLLECT COD|FOB|to beans. slyly final theodolites 
2513123|13240|8243|6|9|10379.16|0.01|0.05|N|O|1996-03-04|1996-04-24|1996-03-27|COLLECT COD|REG AIR|slyly regular pinto beans. c
5556295|47784|7785|1|4|6927.12|0.01|0.04|A|F|1994-01-06|1994-02-16|1994-01-30|COLLECT COD|REG AIR|eans engage carefully alongs
4212518|85962|8471|4|2|3895.92|0.02|0.06|N|O|1996-11-04|1996-11-11|1996-11-21|NONE|AIR|theodolites wake slyly. blithely specia
1315458|62016|7029|1|25|24450.25|0.06|0.03|N|O|1996-09-28|1996-08-05|1996-09-29|DELIVER IN PERSON|AIR| express platelets a
5247169|41751|9264|1|41|69402.75|0.06|0.06|N|O|1996-04-14|1996-05-05|1996-04-30|TAKE BACK RETURN|TRUCK|ly special
2804899|134970|7484|5|29|58144.13|0.08|0.07|A|F|1992-03-15|1992-05-13|1992-03-22|TAKE BACK RETURN|SHIP|-- blithely bold foxes
2774113|147646|2675|4|40|67745.60|0.05|0.03|A|F|1992-08-02|1992-07-08|1992-08-11|DELIVER IN PERSON|RAIL| packages sleep
1805283|48281|3290|2|8|9834.24|0.01|0.03|R|F|1993-10-18|1993-09-13|1993-11-10|DELIVER IN PERSON|MAIL| fluffily ironic foxes. furiously final
4947686|186361|6362|2|31|44868.16|0.05|0.05|N|O|1998-02-07|1997-12-14|1998-03-04|COLLECT COD|MAIL|ingly special accounts. ironic gif
4589635|125429|7942|1|1|1454.42|0.05|0.07|N|O|1997-04-05|1997-03-07|1997-04-21|NONE|REG AIR|furiously even courts c
2414946|143133|5648|5|13|15289.69|0.01|0.08|A|F|1993-11-10|1994-01-04|1993-12-05|NONE|RAIL|requests. ironic packages detec
1915399|133547|1087|3|37|58479.98|0.04|0.08|R|F|1994-04-16|1994-05-02|1994-05-04|COLLECT COD|TRUCK| the furiously special inst
792928|162114|7147|2|11|12937.21|0.01|0.07|R|F|1995-03-05|1995-03-09|1995-03-06|TAKE BACK RETURN|SHIP|ons after the furiously pending instr
3047425|42199|4704|2|10|11411.90|0.08|0.01|N|O|1996-03-12|1996-01-10|1996-03-21|DELIVER IN PERSON|SHIP| blithely pending accounts solve caref
1639905|147764|5307|2|19|34423.44|0.08|0.07|N|O|1997-12-18|1997-12-24|1998-01-07|NONE|AIR| furiously along the slyl
2205220|24602|7105|3|46|70223.60|0.00|0.03|R|F|1995-02-09|1995-03-30|1995-02-15|DELIVER IN PERSON|REG AIR|ests. regular, 
2546307|177320|7321|3|38|53098.16|0.05|0.06|R|F|1995-01-07|1994-12-22|1995-01-09|DELIVER IN PERSON|RAIL|usly final instructions 
65345|117552|64|1|14|21973.70|0.03|0.07|R|F|1993-10-28|1993-10-22|1993-11-12|NONE|AIR|ely special foxe
3118914|182654|2655|2|27|46889.55|0.08|0.08|N|O|1996-09-29|1996-10-24|1996-10-26|NONE|MAIL|sts. pending ideas about the 
3911077|19220|4223|6|17|19366.74|0.05|0.02|A|F|1993-07-05|1993-05-26|1993-07-13|TAKE BACK RETURN|MAIL|ouches. ironic courts sleep f
2786372|169508|4541|1|16|25240.00|0.02|0.00|A|F|1994-12-26|1995-03-17|1995-01-05|TAKE BACK RETURN|AIR|y across the daringly spec
5821889|143847|6362|1|48|90760.32|0.08|0.02|A|F|1993-04-30|1993-04-26|1993-05-08|TAKE BACK RETURN|SHIP|ely across the idly special fo
4556801|28048|5555|3|50|48802.00|0.07|0.08|R|F|1995-03-01|1995-01-27|1995-03-12|DELIVER IN PERSON|REG AIR|gainst the ironic pac
922113|18498|3501|2|3|4249.47|0.07|0.03|R|F|1992-06-16|1992-05-20|1992-06-21|NONE|AIR| the quickly express ideas. carefully fina
3620033|80342|7867|6|11|14545.74|0.06|0.05|R|F|1994-03-30|1994-05-23|1994-04-22|TAKE BACK RETURN|REG AIR|cuses after th
4910466|3258|3259|4|23|26708.75|0.05|0.08|N|O|1995-10-21|1995-10-19|1995-10-22|TAKE BACK RETURN|REG AIR|ongside of t
5501286|87605|114|6|7|11148.20|0.10|0.00|A|F|1994-04-29|1994-04-19|1994-05-09|TAKE BACK RETURN|SHIP|ress depths. carefully 
2376737|106474|8985|4|47|69582.09|0.08|0.05|R|F|1993-06-21|1993-05-27|1993-07-06|NONE|REG AIR|ly slyly final accounts. slyly regular
3242849|113967|8990|2|11|21790.56|0.03|0.07|N|O|1995-08-04|1995-09-09|1995-08-21|TAKE BACK RETURN|SHIP|sits integr
1953702|167921|7922|4|48|95468.16|0.09|0.05|N|O|1997-04-29|1997-06-12|1997-05-24|TAKE BACK RETURN|AIR|hout the pending, regular accounts
2180966|151670|6701|5|13|22381.71|0.07|0.01|N|O|1996-12-13|1996-11-09|1997-01-10|DELIVER IN PERSON|RAIL|hely against the regular, silent depos
2594758|132973|513|1|19|38113.43|0.08|0.01|A|F|1994-02-27|1994-04-21|1994-03-05|NONE|TRUCK|al accounts haggle slyly along the sl
1304773|121970|6995|1|32|63743.04|0.03|0.01|A|F|1994-02-09|1994-04-09|1994-03-02|COLLECT COD|FOB|eans engage thinly pl
4857157|163804|6321|5|40|74712.00|0.05|0.05|A|F|1993-01-21|1993-01-23|1993-01-29|DELIVER IN PERSON|RAIL|e ironic, 
4240227|18525|1027|3|4|5774.08|0.06|0.00|N|O|1996-08-06|1996-08-27|1996-08-14|TAKE BACK RETURN|TRUCK|onic pinto beans nag slyly. quiet 
2872804|190702|3222|1|27|48402.90|0.04|0.04|N|O|1998-05-29|1998-06-07|1998-06-21|TAKE BACK RETURN|TRUCK|ronic packages wake furio
1858625|120139|140|5|25|28978.25|0.01|0.01|R|F|1994-02-23|1994-01-24|1994-03-10|COLLECT COD|TRUCK|jole carefully alongside of the blithe
249728|144212|9241|3|41|51504.61|0.05|0.04|A|F|1993-07-07|1993-08-17|1993-07-26|DELIVER IN PERSON|AIR|gular foxes. fluffily pendi
3450087|120820|3333|3|11|20249.02|0.08|0.03|A|F|1993-12-11|1993-11-11|1993-12-17|TAKE BACK RETURN|AIR|he unusual theodolites poac
4406851|131297|8837|2|13|17267.77|0.10|0.07|N|O|1998-08-12|1998-08-13|1998-09-07|DELIVER IN PERSON|MAIL| blithely regul
3594240|41373|1374|6|40|52574.80|0.02|0.03|N|O|1997-07-24|1997-08-16|1997-07-28|NONE|AIR|ons alongside of the silent deposits wake 
3259973|120122|123|6|26|29695.12|0.07|0.01|R|F|1994-12-25|1994-11-25|1995-01-13|COLLECT COD|AIR|aggle foxes. blithely final requests mai
4254274|185516|553|3|10|16015.10|0.07|0.00|N|O|1995-07-25|1995-06-18|1995-07-31|NONE|AIR| the quickly even sheaves
4635749|47846|5359|3|28|50227.52|0.01|0.05|N|O|1998-09-11|1998-10-21|1998-09-25|DELIVER IN PERSON|FOB| slyly final theodol
4074819|86918|4443|6|32|60957.12|0.07|0.05|N|F|1995-06-14|1995-06-02|1995-07-06|COLLECT COD|AIR|sits use blithely above the spe
2982755|53560|1076|1|30|45406.80|0.07|0.02|N|O|1996-03-01|1996-02-16|1996-03-20|DELIVER IN PERSON|RAIL|eans are carefully blithely final depo
5720934|70752|5767|2|4|6891.00|0.01|0.08|R|F|1992-03-18|1992-05-06|1992-04-07|TAKE BACK RETURN|AIR| requests cajole furiously regular deposit
